afid,authid,authname,author-url,dc:identifier,given-name,initials,surname
110274002,57202781425,Gonzales J.,https://api.elsevier.com/content/author/author_id/57202781425,SCOPUS_ID:85049319598,Janine Mae,J.M.,Gonzales
110274002,57202784739,Moneda C.,https://api.elsevier.com/content/author/author_id/57202784739,SCOPUS_ID:85049319598,Christina Marie,C.M.,Moneda
110274002,57202778172,Semilla M.,https://api.elsevier.com/content/author/author_id/57202778172,SCOPUS_ID:85049319598,Martin Angelo,M.A.,Semilla
110274002,57194710789,Sedilla K.,https://api.elsevier.com/content/author/author_id/57194710789,SCOPUS_ID:85049319598,Keneth,K.,Sedilla
60071491,57202760575,Yu J.,https://api.elsevier.com/content/author/author_id/57202760575,SCOPUS_ID:85049257671,Joanna Nicole,J.N.,Yu
60071491,57202768062,Li J.,https://api.elsevier.com/content/author/author_id/57202768062,SCOPUS_ID:85049257671,James Ii Curtney,J.I.C.,Li
60071491,57202763782,Ng E.,https://api.elsevier.com/content/author/author_id/57202763782,SCOPUS_ID:85049257671,Eireen,E.,Ng
60071491,57191071240,Custodio B.,https://api.elsevier.com/content/author/author_id/57191071240,SCOPUS_ID:85049257671,Benette,B.,Custodio
60071457,57212888218,Alarcon M.,https://api.elsevier.com/content/author/author_id/57212888218,SCOPUS_ID:85072912197,Minella C.,M.C.,Alarcon
"100446377,60071457",57192931112,Dingel B.,https://api.elsevier.com/content/author/author_id/57192931112,SCOPUS_ID:85072912197,Benjamin B.,B.B.,Dingel
60071457,57205408396,Chua A.,https://api.elsevier.com/content/author/author_id/57205408396,SCOPUS_ID:85072912197,Annelle R.,A.R.,Chua
60071457,57203511561,Buenaventura A.,https://api.elsevier.com/content/author/author_id/57203511561,SCOPUS_ID:85072912197,Aria,A.,Buenaventura
"60071457,60071457",55066376800,Libatique N.,https://api.elsevier.com/content/author/author_id/55066376800,SCOPUS_ID:85072912197,Nathaniel J.C.,N.J.C.,Libatique
60071464,57202587957,Fortun N.,https://api.elsevier.com/content/author/author_id/57202587957,SCOPUS_ID:85064401195,Noel T.,N.T.,Fortun
"60071464,60071494,60006070,60028717",35237954200,Mendoza E.,https://api.elsevier.com/content/author/author_id/35237954200,SCOPUS_ID:85064401195,Eduardo R.,E.R.,Mendoza
60071464,6507015899,Razon L.,https://api.elsevier.com/content/author/author_id/6507015899,SCOPUS_ID:85064401195,Luis F.,L.F.,Razon
60071464,34976916500,Lao A.,https://api.elsevier.com/content/author/author_id/34976916500,SCOPUS_ID:85064401195,Angelyn R.,A.R.,Lao
60105065,57196421450,Tolentino L.,https://api.elsevier.com/content/author/author_id/57196421450,SCOPUS_ID:85077608124,Lean Karlo S.,L.K.S.,Tolentino
60007522,57189444986,Juan R.,https://api.elsevier.com/content/author/author_id/57189444986,SCOPUS_ID:85077608124,Ronnie O.Serfa,R.O.S.,Juan
60105065,57208205598,Thio-ac A.,https://api.elsevier.com/content/author/author_id/57208205598,SCOPUS_ID:85077608124,August C.,A.C.,Thio-ac
60105065,57213147141,Pamahoy M.,https://api.elsevier.com/content/author/author_id/57213147141,SCOPUS_ID:85077608124,Maria Abigail B.,M.A.B.,Pamahoy
60105065,57213163194,Forteza J.,https://api.elsevier.com/content/author/author_id/57213163194,SCOPUS_ID:85077608124,Joni Rose R.,J.R.R.,Forteza
60105065,57213140809,Garcia X.,https://api.elsevier.com/content/author/author_id/57213140809,SCOPUS_ID:85077608124,Xavier Jet O.,X.J.O.,Garcia
60071494,57195671891,Talabis D.,https://api.elsevier.com/content/author/author_id/57195671891,SCOPUS_ID:85075466100,Dylan Antonio S.J.,D.A.S.J.,Talabis
"60071494,60071464,60006070,60028717",35237954200,Mendoza E.,https://api.elsevier.com/content/author/author_id/35237954200,SCOPUS_ID:85075466100,Eduardo R.,E.R.,Mendoza
60071494,36006454100,Jose E.,https://api.elsevier.com/content/author/author_id/36006454100,SCOPUS_ID:85075466100,Editha C.,E.C.,Jose
"60071494,117724903",57210994401,Liumei H.,https://api.elsevier.com/content/author/author_id/57210994401,SCOPUS_ID:85072230092,Huang,H.,Liumei
"60108113,60001092",57210997249,Huijie L.,https://api.elsevier.com/content/author/author_id/57210997249,SCOPUS_ID:85072230092,Lian,L.,Huijie
60071457,7101831103,Rodrigo M.,https://api.elsevier.com/content/author/author_id/7101831103,SCOPUS_ID:85069709808,Ma Mercedes T.,M.M.T.,Rodrigo
60006297,55255149400,Ocumpaugh J.,https://api.elsevier.com/content/author/author_id/55255149400,SCOPUS_ID:85069709808,Jaclyn,J.,Ocumpaugh
60071457,57210147274,Manahan D.,https://api.elsevier.com/content/author/author_id/57210147274,SCOPUS_ID:85069709808,Dominique Marie Antoinette,D.M.A.,Manahan
"60071457,100932356",57192978226,Casano J.,https://api.elsevier.com/content/author/author_id/57192978226,SCOPUS_ID:85069709808,Jonathan D.L.,J.D.L.,Casano
113137139,57194789485,Dumdumaya C.,https://api.elsevier.com/content/author/author_id/57194789485,SCOPUS_ID:85066941988,Cristina E.,C.E.,Dumdumaya
60003892,56534010000,Paredes Y.,https://api.elsevier.com/content/author/author_id/56534010000,SCOPUS_ID:85066941988,Yance Vance M.,Y.V.M.,Paredes
60071457,7101831103,Rodrigo M.,https://api.elsevier.com/content/author/author_id/7101831103,SCOPUS_ID:85066941988,Ma Mercedes T.,M.M.T.,Rodrigo
"60071487,117055655",55349824500,Japitana M.,https://api.elsevier.com/content/author/author_id/55349824500,SCOPUS_ID:85066485257,Michelle V.,M.V.,Japitana
108125371,57195543104,Ye C.,https://api.elsevier.com/content/author/author_id/57195543104,SCOPUS_ID:85066485257,Chul Soo,C.S.,Ye
60071487,25645972100,Burce M.,https://api.elsevier.com/content/author/author_id/25645972100,SCOPUS_ID:85066485257,Marlowe Edgar C.,M.E.C.,Burce
60071491,24172434400,Betty R.,https://api.elsevier.com/content/author/author_id/24172434400,SCOPUS_ID:85077003492,Rowena Alma L.,R.A.L.,Betty
60008435,6603752350,Munemasa A.,https://api.elsevier.com/content/author/author_id/6603752350,SCOPUS_ID:85077003492,Akihiro,A.,Munemasa
60021944,36086023500,Chaijuckam P.,https://api.elsevier.com/content/author/author_id/36086023500,SCOPUS_ID:85076686177,Patcharavipa,P.,Chaijuckam
60021944,26968106400,Songkumarn P.,https://api.elsevier.com/content/author/author_id/26968106400,SCOPUS_ID:85076686177,Pattavipha,P.,Songkumarn
60104964,57195927583,Guerrero J.,https://api.elsevier.com/content/author/author_id/57195927583,SCOPUS_ID:85076686177,Jonathan Jaime G.,J.J.G.,Guerrero
60021944,26968106400,Songkumarn P.,https://api.elsevier.com/content/author/author_id/26968106400,SCOPUS_ID:85076675872,Pattavipha,P.,Songkumarn
60021944,36086023500,Chaijuckam P.,https://api.elsevier.com/content/author/author_id/36086023500,SCOPUS_ID:85076675872,Patcharavipa,P.,Chaijuckam
60021944,57160083500,Tongsri V.,https://api.elsevier.com/content/author/author_id/57160083500,SCOPUS_ID:85076675872,Veeranee,V.,Tongsri
60104964,57195927583,Guerrero J.,https://api.elsevier.com/content/author/author_id/57195927583,SCOPUS_ID:85076675872,Jonathan Jaime G.,J.J.G.,Guerrero
60103462,57212446371,Puangpun N.,https://api.elsevier.com/content/author/author_id/57212446371,SCOPUS_ID:85076674170,Natthaya,N.,Puangpun
60103462,57212450600,Suwimon I.,https://api.elsevier.com/content/author/author_id/57212450600,SCOPUS_ID:85076674170,Intuon,I.,Suwimon
60103462,37069678200,Piyamongkala K.,https://api.elsevier.com/content/author/author_id/37069678200,SCOPUS_ID:85076674170,Kowit,K.,Piyamongkala
60104319,57204955483,Manguiam V.,https://api.elsevier.com/content/author/author_id/57204955483,SCOPUS_ID:85076674170,Von Louie R.,V.L.R.,Manguiam
60005096,57211264936,Yazdanian N.,https://api.elsevier.com/content/author/author_id/57211264936,SCOPUS_ID:85073214159,Nasrin,N.,Yazdanian
60005096,57211269814,Ronagh S.,https://api.elsevier.com/content/author/author_id/57211269814,SCOPUS_ID:85073214159,Saman,S.,Ronagh
60005096,57211266415,Laghaei P.,https://api.elsevier.com/content/author/author_id/57211266415,SCOPUS_ID:85073214159,Parya,P.,Laghaei
60071466,57211271522,Mostafshar F.,https://api.elsevier.com/content/author/author_id/57211271522,SCOPUS_ID:85073214159,Fatemeh,F.,Mostafshar
60071429,57211144655,Bation A.,https://api.elsevier.com/content/author/author_id/57211144655,SCOPUS_ID:85072798627,April Dae C.,A.D.C.,Bation
101880459,55314342000,Manguilimotan E.,https://api.elsevier.com/content/author/author_id/55314342000,SCOPUS_ID:85072798627,Erlyn Q.,E.Q.,Manguilimotan
60071429,57203220108,Vicente A.,https://api.elsevier.com/content/author/author_id/57203220108,SCOPUS_ID:85072798627,Aileen Joan O.,A.J.O.,Vicente
123136406,57210915096,Lantong A.,https://api.elsevier.com/content/author/author_id/57210915096,SCOPUS_ID:85071847192,A. M.,A.M.,Lantong
60002763,55879758500,Omar R.,https://api.elsevier.com/content/author/author_id/55879758500,SCOPUS_ID:85071847192,R.,R.,Omar
60002763,57212077515,Taya S.,https://api.elsevier.com/content/author/author_id/57212077515,SCOPUS_ID:85071847192,S. L.,S.L.,Taya
60021931,55667918900,Capco J.,https://api.elsevier.com/content/author/author_id/55667918900,SCOPUS_ID:85071493324,Jose,J.,Capco
60071491,55540505500,Manongsong S.,https://api.elsevier.com/content/author/author_id/55540505500,SCOPUS_ID:85071493324,Saraleen Mae,S.M.,Manongsong
60071491,57191106800,Damasco J.,https://api.elsevier.com/content/author/author_id/57191106800,SCOPUS_ID:85071224423,Joseph Ray Clarence G.,J.R.C.G.,Damasco
60015595,15768651600,Frettlöh D.,https://api.elsevier.com/content/author/author_id/15768651600,SCOPUS_ID:85071224423,Dirk,D.,Frettlöh
60071491,25641202500,Loquias M.,https://api.elsevier.com/content/author/author_id/25641202500,SCOPUS_ID:85071224423,Manuel Joseph C.,M.J.C.,Loquias
123015874,57210585125,Abd-Ali M.,https://api.elsevier.com/content/author/author_id/57210585125,SCOPUS_ID:85070954203,Mohammed Salih,M.S.,Abd-Ali
123017209,57210586654,Essa A.,https://api.elsevier.com/content/author/author_id/57210586654,SCOPUS_ID:85070954203,Ammar Abbas Abd,A.A.A.,Essa
60027709,57203228689,Chen Y.,https://api.elsevier.com/content/author/author_id/57203228689,SCOPUS_ID:85070523597,Yu Tung,Y.T.,Chen
60089610,57202849045,Piedad E.,https://api.elsevier.com/content/author/author_id/57202849045,SCOPUS_ID:85070523597,Eduardo,E.,Piedad
60027709,57208664293,Kuo C.,https://api.elsevier.com/content/author/author_id/57208664293,SCOPUS_ID:85070523597,Cheng Chien,C.C.,Kuo
60010884,57208908096,Gu X.,https://api.elsevier.com/content/author/author_id/57208908096,SCOPUS_ID:85066091821,Xing,X.,Gu
"60010884,60071493",57203237130,Mamon R.,https://api.elsevier.com/content/author/author_id/57203237130,SCOPUS_ID:85066091821,Rogemar,R.,Mamon
60010884,7101919061,Davison M.,https://api.elsevier.com/content/author/author_id/7101919061,SCOPUS_ID:85066091821,Matt,M.,Davison
60010884,56846016100,Yu H.,https://api.elsevier.com/content/author/author_id/56846016100,SCOPUS_ID:85066091821,Hao,H.,Yu
60005429,56001920600,Liao K.,https://api.elsevier.com/content/author/author_id/56001920600,SCOPUS_ID:85065395767,Kuo Wei,K.W.,Liao
60071487,57207849120,Biton N.,https://api.elsevier.com/content/author/author_id/57207849120,SCOPUS_ID:85065395767,Nophi Ian D.,N.I.D.,Biton
60071431,24398953700,Ferrarini B.,https://api.elsevier.com/content/author/author_id/24398953700,SCOPUS_ID:85064909240,Benno,B.,Ferrarini
122473890,56471956100,Hinojales M.,https://api.elsevier.com/content/author/author_id/56471956100,SCOPUS_ID:85064909240,Marthe,M.,Hinojales
60108882,57196437250,Chiu C.,https://api.elsevier.com/content/author/author_id/57196437250,SCOPUS_ID:85064555060,Candy Lim,C.L.,Chiu
60071488,57196442732,Chiu J.,https://api.elsevier.com/content/author/author_id/57196442732,SCOPUS_ID:85064555060,Jason Lim,J.L.,Chiu
60108882,56957230300,Mansumitrchai S.,https://api.elsevier.com/content/author/author_id/56957230300,SCOPUS_ID:85064555060,Somkiat,S.,Mansumitrchai
"60018554,113394867",57208243958,Labrador M.,https://api.elsevier.com/content/author/author_id/57208243958,SCOPUS_ID:85064225722,Mirador,M.,Labrador
60018554,8430631300,Hou W.,https://api.elsevier.com/content/author/author_id/8430631300,SCOPUS_ID:85064225722,Weiyan,W.,Hou
60071491,48161215400,dela Cruz R.,https://api.elsevier.com/content/author/author_id/48161215400,SCOPUS_ID:85061076321,Romar B.,R.B.,dela Cruz
122120724,57205683480,Ol S.,https://api.elsevier.com/content/author/author_id/57205683480,SCOPUS_ID:85061076321,Say,S.,Ol
60071491,57194406978,Carandang J.,https://api.elsevier.com/content/author/author_id/57194406978,SCOPUS_ID:85060479509,Jym Paul,J.P.,Carandang
60071491,53983599800,Cabarle F.,https://api.elsevier.com/content/author/author_id/53983599800,SCOPUS_ID:85060479509,Francis George C.,F.G.C.,Cabarle
60071491,36573213900,Adorna H.,https://api.elsevier.com/content/author/author_id/36573213900,SCOPUS_ID:85060479509,Henry Natividad,H.N.,Adorna
60071491,36616331800,Hernandez N.,https://api.elsevier.com/content/author/author_id/36616331800,SCOPUS_ID:85060479509,Nestine Hope S.,N.H.S.,Hernandez
60033284,27467481100,Martínez-Del-Amor M.,https://api.elsevier.com/content/author/author_id/27467481100,SCOPUS_ID:85060479509,Miguel Angel,M.A.,Martínez-Del-Amor
109587069,57206480850,Manaligod H.,https://api.elsevier.com/content/author/author_id/57206480850,SCOPUS_ID:85075036906,Hector John T.,H.J.T.,Manaligod
114100274,56222425600,Diño M.,https://api.elsevier.com/content/author/author_id/56222425600,SCOPUS_ID:85075036906,Michael Joseph S.,M.J.S.,Diño
60014714,13610939600,Ghose S.,https://api.elsevier.com/content/author/author_id/13610939600,SCOPUS_ID:85075036906,Supratip,S.,Ghose
60000389,57199890514,Han J.,https://api.elsevier.com/content/author/author_id/57199890514,SCOPUS_ID:85075036906,Jungsoo,J.,Han
60006101,57212767307,Sato K.,https://api.elsevier.com/content/author/author_id/57212767307,SCOPUS_ID:85077377099,Kouki,K.,Sato
60071487,55556398400,Canete L.,https://api.elsevier.com/content/author/author_id/55556398400,SCOPUS_ID:85077377099,Luis,L.,Canete
60006101,55722300100,Takahashi T.,https://api.elsevier.com/content/author/author_id/55722300100,SCOPUS_ID:85077377099,Takayuki,T.,Takahashi
60071464,57191294038,Cruz R.,https://api.elsevier.com/content/author/author_id/57191294038,SCOPUS_ID:85077186683,Ruth Angelie B.,R.A.B.,Cruz
60003087,55706778200,Lee H.,https://api.elsevier.com/content/author/author_id/55706778200,SCOPUS_ID:85077186683,Hong Joo,H.J.,Lee
60003087,8298463200,Jung Y.,https://api.elsevier.com/content/author/author_id/8298463200,SCOPUS_ID:85074689222,Younchan,Y.,Jung
60071464,54896285200,Peradilla M.,https://api.elsevier.com/content/author/author_id/54896285200,SCOPUS_ID:85074689222,Marnel,M.,Peradilla
60003087,57209074046,Agulto R.,https://api.elsevier.com/content/author/author_id/57209074046,SCOPUS_ID:85074689222,Ronnel,R.,Agulto
60103462,57211354562,Pongtaveekan N.,https://api.elsevier.com/content/author/author_id/57211354562,SCOPUS_ID:85073617699,Natthaporn,N.,Pongtaveekan
60103462,57211356214,Thammajaree P.,https://api.elsevier.com/content/author/author_id/57211356214,SCOPUS_ID:85073617699,Piyapan,P.,Thammajaree
60103462,37069678200,Piyamongkala K.,https://api.elsevier.com/content/author/author_id/37069678200,SCOPUS_ID:85073617699,Kowit,K.,Piyamongkala
60028190,14123529200,Pongstabodee N.,https://api.elsevier.com/content/author/author_id/14123529200,SCOPUS_ID:85073617699,Nattaya,N.,Pongstabodee
60104319,57204955483,Manguiam V.,https://api.elsevier.com/content/author/author_id/57204955483,SCOPUS_ID:85073617699,Von Louie R.,V.L.R.,Manguiam
112819800,56222425600,Diño M.,https://api.elsevier.com/content/author/author_id/56222425600,SCOPUS_ID:85072391270,Michael Joseph,M.J.,Diño
60000389,57199890514,Han J.,https://api.elsevier.com/content/author/author_id/57199890514,SCOPUS_ID:85072391270,Jung Soo,J.S.,Han
60078640,23388264100,Chen C.,https://api.elsevier.com/content/author/author_id/23388264100,SCOPUS_ID:85071156743,Chiung An,C.A.,Chen
60029740,7410255239,Chen S.,https://api.elsevier.com/content/author/author_id/7410255239,SCOPUS_ID:85071156743,Shih Lun,S.L.,Chen
60029740,57210633885,Lioa C.,https://api.elsevier.com/content/author/author_id/57210633885,SCOPUS_ID:85071156743,Chi Hao,C.H.,Lioa
60071457,57191241918,Abu P.,https://api.elsevier.com/content/author/author_id/57191241918,SCOPUS_ID:85071156743,Patricia Angela R.,P.A.R.,Abu
60122027,55925766900,Lee Z.,https://api.elsevier.com/content/author/author_id/55925766900,SCOPUS_ID:85070471055,Zne Jung,Z.J.,Lee
60122027,8947208800,Lee C.,https://api.elsevier.com/content/author/author_id/8947208800,SCOPUS_ID:85070471055,Chou Yuan,C.Y.,Lee
60122027,57212650328,Chou S.,https://api.elsevier.com/content/author/author_id/57212650328,SCOPUS_ID:85070471055,So Tsung,S.T.,Chou
60122027,57202918595,Ma W.,https://api.elsevier.com/content/author/author_id/57202918595,SCOPUS_ID:85070471055,Wei Ping,W.P.,Ma
60122027,57202532318,Ye F.,https://api.elsevier.com/content/author/author_id/57202532318,SCOPUS_ID:85070471055,Fulan,F.,Ye
"60122027,60108103",57210362338,Chen Z.,https://api.elsevier.com/content/author/author_id/57210362338,SCOPUS_ID:85070471055,Zhen,Z.,Chen
"60030480,60071494",57209175203,Doliente S.,https://api.elsevier.com/content/author/author_id/57209175203,SCOPUS_ID:85069746230,Stephen S.,S.S.,Doliente
60030480,56545781200,Samsatli S.,https://api.elsevier.com/content/author/author_id/56545781200,SCOPUS_ID:85069746230,Sheila,S.,Samsatli
60105065,57209748249,Cruz R.,https://api.elsevier.com/content/author/author_id/57209748249,SCOPUS_ID:85068610618,Rosemarie Theresa M.,R.T.M.,Cruz
60105065,57196421450,Tolentino L.,https://api.elsevier.com/content/author/author_id/57196421450,SCOPUS_ID:85068610618,Lean Karlo S.,L.K.S.,Tolentino
60007522,57189444986,Serfa Juan R.,https://api.elsevier.com/content/author/author_id/57189444986,SCOPUS_ID:85068610618,Ronnie O.,R.O.,Serfa Juan
60007522,16642876500,Kim H.,https://api.elsevier.com/content/author/author_id/16642876500,SCOPUS_ID:85068610618,Hi Seok,H.S.,Kim
60013791,8270363100,Lobel J.,https://api.elsevier.com/content/author/author_id/8270363100,SCOPUS_ID:85065798774,Jason William,J.W.,Lobel
122542802,57208775613,Surbano O.,https://api.elsevier.com/content/author/author_id/57208775613,SCOPUS_ID:85065798774,Orlando Vertudez,O.V.,Surbano
60104653,6603379512,Amer-Yahia S.,https://api.elsevier.com/content/author/author_id/6603379512,SCOPUS_ID:85064909765,Sihem,S.,Amer-Yahia
60068761,25823803400,Elbassuoni S.,https://api.elsevier.com/content/author/author_id/25823803400,SCOPUS_ID:85064909765,Shady,S.,Elbassuoni
60104653,56189603100,Omidvar-Tehrani B.,https://api.elsevier.com/content/author/author_id/56189603100,SCOPUS_ID:85064909765,Behrooz,B.,Omidvar-Tehrani
60071429,57190741721,Borromeo R.,https://api.elsevier.com/content/author/author_id/57190741721,SCOPUS_ID:85064909765,Ria Mae,R.M.,Borromeo
