paperID,author1,author2,affiliation1,affiliation2,location,year
60,Joanna De Guzman,Ruy Josel Verano,Asia Pacific College,Asia Pacific College,local,2017
60,Joanna De Guzman,Jan Michael Bernardo,Asia Pacific College,Asia Pacific College,local,2017
60,Adrian Tobias,Ruy Josel Verano,Asia Pacific College,Asia Pacific College,local,2017
60,Adrian Tobias,Jan Michael Bernardo,Asia Pacific College,Asia Pacific College,local,2017
60,Ruy Josel Verano,Jan Michael Bernardo,Asia Pacific College,Asia Pacific College,local,2017
61,Camille C. Diez,Enrico M. Tria,Ateneo de Manila University,Ateneo de Manila University,local,2017
61,Camille C. Diez,John Paul C. Vergara,Ateneo de Manila University,Ateneo de Manila University,local,2017
61,Enrico M. Tria,John Paul C. Vergara,Ateneo de Manila University,Ateneo de Manila University,local,2017
62,Andrew Laron,Daniel Stanley Tan,De La Salle University,De La Salle University,local,2017
62,Andrew Laron,Nathalie Rose Lim-Cheng,De La Salle University,De La Salle University,local,2017
62,Andrew Laron,Angelyn Lao,De La Salle University,De La Salle University,local,2017
62,Daniel Stanley Tan,Nathalie Rose Lim-Cheng,De La Salle University,De La Salle University,local,2017
62,Daniel Stanley Tan,Angelyn Lao,De La Salle University,De La Salle University,local,2017
62,Nathalie Rose Lim-Cheng,Angelyn Lao,De La Salle University,De La Salle University,local,2017
64,Joshua Zambales,Patricia Angela Abu,Ateneo de Manila University,Ateneo de Manila University,local,2017
65,Joshua C. Martinez,May Marie P. Talandron,Ateneo de Manila University,Ateneo de Manila University,local,2017
65,Joshua C. Martinez,Jun Rangie C. Obispo,Ateneo de Manila University,Ateneo de Manila University,local,2017
65,May Marie P. Talandron,Jun Rangie C. Obispo,Ateneo de Manila University,Ateneo de Manila University,local,2017
66,Ray Carlo Añonuevo,Dea Ferrer,De La Salle University,De La Salle University,local,2017
66,Ray Carlo Añonuevo,Fernito Llanita,De La Salle University,De La Salle University,local,2017
66,Ray Carlo Añonuevo,Miguel Mercado,De La Salle University,De La Salle University,local,2017
66,Ray Carlo Añonuevo,Danny C. Cheng,De La Salle University,De La Salle University,local,2017
66,Dea Ferrer,Fernito Llanita,De La Salle University,De La Salle University,local,2017
66,Dea Ferrer,Miguel Mercado,De La Salle University,De La Salle University,local,2017
66,Dea Ferrer,Danny C. Cheng,De La Salle University,De La Salle University,local,2017
66,Fernito Llanita,Miguel Mercado,De La Salle University,De La Salle University,local,2017
66,Fernito Llanita,Danny C. Cheng,De La Salle University,De La Salle University,local,2017
66,Miguel Mercado,Danny C. Cheng,De La Salle University,De La Salle University,local,2017
67,Lee Javellana,Joel M. Addawe,University of the Philippines - Baguio,University of the Philippines - Baguio,local,2017
68,Karl Joseph Centillo,John Raymound Lemuel Javier,De La Salle University,De La Salle University,local,2017
68,Karl Joseph Centillo,Catherine Mae Peña,De La Salle University,De La Salle University,local,2017
68,Karl Joseph Centillo,Jian Michael Wu,De La Salle University,De La Salle University,local,2017
68,Karl Joseph Centillo,Jocelynn Cu,De La Salle University,De La Salle University,local,2017
68,John Raymound Lemuel Javier,Catherine Mae Peña,De La Salle University,De La Salle University,local,2017
68,John Raymound Lemuel Javier,Jian Michael Wu,De La Salle University,De La Salle University,local,2017
68,John Raymound Lemuel Javier,Jocelynn Cu,De La Salle University,De La Salle University,local,2017
68,Catherine Mae Peña,Jian Michael Wu,De La Salle University,De La Salle University,local,2017
68,Catherine Mae Peña,Jocelynn Cu,De La Salle University,De La Salle University,local,2017
68,Jian Michael Wu,Jocelynn Cu,De La Salle University,De La Salle University,local,2017
69,Z. E. L. Arcega,M. T. Malit,Ateneo de Manila University,Ateneo de Manila University,local,2017
69,Z. E. L. Arcega,J. L. Agapito,Ateneo de Manila University,Ateneo de Manila University,local,2017
69,M. T. Malit,J. L. Agapito,Ateneo de Manila University,Ateneo de Manila University,local,2017
70,Vincent Paul L. Carpio,Katrina Joy M. Abriol-Santos,University of the Philippines - Los Baños,University of the Philippines - Los Baños,local,2017
70,Vincent Paul L. Carpio,Joseph Anthony C. Hermocilla,University of the Philippines - Los Baños,University of the Philippines - Los Baños,local,2017
70,Katrina Joy M. Abriol-Santos,Joseph Anthony C. Hermocilla,University of the Philippines - Los Baños,University of the Philippines - Los Baños,local,2017
72,Joel M. Addawe,Pierangela C. Gabriel,University of the Philippines - Baguio,Opentext Philippines,local,2017
73,Nathalie Rose Lim-Cheng,Jonathan Yiu,De La Salle University,De La Salle University,local,2017
74,Christoffer F. Kho,Gian T. Salay,Ateneo de Manila University,Ateneo de Manila University,local,2017
74,Christoffer F. Kho,Marlene M. De Leon,Ateneo de Manila University,Ateneo de Manila University,local,2017
74,Gian T. Salay,Marlene M. De Leon,Ateneo de Manila University,Ateneo de Manila University,local,2017
75,Kristine Mae M. Adlaon,Charibeth Cheng,University of the Immaculate Conception,De La Salle University,local,2017
75,Kristine Mae M. Adlaon,Maristella Aquino,University of the Immaculate Conception,De La Salle University,local,2017
75,Kristine Mae M. Adlaon,Ervin Fernandez,University of the Immaculate Conception,De La Salle University,local,2017
75,Kristine Mae M. Adlaon,Kevin Villanueva,University of the Immaculate Conception,De La Salle University,local,2017
75,Charibeth Cheng,Maristella Aquino,De La Salle University,De La Salle University,local,2017
75,Charibeth Cheng,Ervin Fernandez,De La Salle University,De La Salle University,local,2017
75,Charibeth Cheng,Kevin Villanueva,De La Salle University,De La Salle University,local,2017
75,Maristella Aquino,Ervin Fernandez,De La Salle University,De La Salle University,local,2017
75,Maristella Aquino,Kevin Villanueva,De La Salle University,De La Salle University,local,2017
75,Ervin Fernandez,Kevin Villanueva,De La Salle University,De La Salle University,local,2017
76,Ivy Ordanel,Henry N. Adorna,University of the Philippines - Diliman,University of the Philippines - Diliman,local,2017
77,Angelica H. Dela Cruz,Maria Cristina P. Co,National University,National University,local,2017
77,Angelica H. Dela Cruz,Adrian Martin S. Sy,National University,National University,local,2017
77,Angelica H. Dela Cruz,Nathaniel Oco,National University,National University,local,2017
77,Angelica H. Dela Cruz,Rachel Edita Roxas,National University,National University,local,2017
77,Maria Cristina P. Co,Adrian Martin S. Sy,National University,National University,local,2017
77,Maria Cristina P. Co,Nathaniel Oco,National University,National University,local,2017
77,Maria Cristina P. Co,Rachel Edita Roxas,National University,National University,local,2017
77,Adrian Martin S. Sy,Nathaniel Oco,National University,National University,local,2017
77,Adrian Martin S. Sy,Rachel Edita Roxas,National University,National University,local,2017
77,Nathaniel Oco,Rachel Edita Roxas,National University,National University,local,2017
78,Jhoirene B. Clemente,Henry N. Adorna,University of the Philippines - Diliman,University of the Philippines - Diliman,local,2017
79,Louie Lester E. Pascual,John Dinnex M. Valeros,Ateneo de Naga University,Ateneo de Naga University,local,2017
79,Louie Lester E. Pascual,Al Jamil L. Arazas,Ateneo de Naga University,Ateneo de Naga University,local,2017
79,Louie Lester E. Pascual,Allan A. Sioson,Ateneo de Naga University,Ateneo de Naga University,local,2017
79,John Dinnex M. Valeros,Al Jamil L. Arazas,Ateneo de Naga University,Ateneo de Naga University,local,2017
79,John Dinnex M. Valeros,Allan A. Sioson,Ateneo de Naga University,Ateneo de Naga University,local,2017
79,Al Jamil L. Arazas,Allan A. Sioson,Ateneo de Naga University,Ateneo de Naga University,local,2017
80,Briane Paul V. Samson,Cymon Nicollo P. Marcaida,De La Salle University,De La Salle University,local,2017
80,Briane Paul V. Samson,Eloisa Anne B. Gervasio,De La Salle University,De La Salle University,local,2017
80,Briane Paul V. Samson,Ravi D. Militar,De La Salle University,De La Salle University,local,2017
80,Briane Paul V. Samson,Jerome Ibañez,De La Salle University,De La Salle University,local,2017
80,Cymon Nicollo P. Marcaida,Eloisa Anne B. Gervasio,De La Salle University,De La Salle University,local,2017
80,Cymon Nicollo P. Marcaida,Ravi D. Militar,De La Salle University,De La Salle University,local,2017
80,Cymon Nicollo P. Marcaida,Jerome Ibañez,De La Salle University,De La Salle University,local,2017
80,Eloisa Anne B. Gervasio,Ravi D. Militar,De La Salle University,De La Salle University,local,2017
80,Eloisa Anne B. Gervasio,Jerome Ibañez,De La Salle University,De La Salle University,local,2017
80,Ravi D. Militar,Jerome Ibañez,De La Salle University,De La Salle University,local,2017
81,R.W. Gardon,Kardi Teknomo,Asia Pacific College,Ateneo de Manila University,local,2017
82,April Gale V. Guevara,Miguel Adrian C. Domingo,Ateneo de Manila University,Ateneo de Manila University,local,2017
82,April Gale V. Guevara,William Emmanuel S. Yu,Ateneo de Manila University,Ateneo de Manila University,local,2017
82,Miguel Adrian C. Domingo,William Emmanuel S. Yu,Ateneo de Manila University,Ateneo de Manila University,local,2017
83,Marvin Joseph R. Occeño,Richard Bryann L. Chua,University of the Philippines - Manila,University of the Philippines - Manila,local,2017
84,Jan Renard L. Calalang,Kevin C. Henson,Ateneo de Manila University,Ateneo de Manila University,local,2017
84,Jan Renard L. Calalang,Benjamin Ryan B. Mendoza,Ateneo de Manila University,Ateneo de Manila University,local,2017
84,Kevin C. Henson,Benjamin Ryan B. Mendoza,Ateneo de Manila University,Ateneo de Manila University,local,2017
85,Joseph J. Bautista,Proceso Fernandez Jr.,Ateneo de Manila University,Ateneo de Manila University,local,2017
86,Javier Teodoro Flavier,Patricia Angela Abu,Ateneo de Manila University,Ateneo de Manila University,local,2017
87,Val Randolf M. Madrid,Maricor N. Soriano,University of the Philippines - Los Baños,University of the Philippines - Diliman,local,2017
87,Val Randolf M. Madrid,Eliezer A. Albacea,University of the Philippines - Los Baños,University of the Philippines - Los Baños,local,2017
87,Maricor N. Soriano,Eliezer A. Albacea,University of the Philippines - Diliman,University of the Philippines - Los Baños,local,2017
88,Maria Art Antonette Clariño,Eliezer A. Albacea,University of the Philippines - Los Baños,University of the Philippines - Los Baños,local,2017
89,Nicole Marie T. Del Rosario,Marrick C. Neri,University of the Philippines - Diliman,University of the Philippines - Diliman,local,2017
90,Jacob Chan,Paolo Gonzalez,Ateneo de Manila University,Ateneo de Manila University,local,2016
90,Jacob Chan,Ella Mara Melanie Perez,Ateneo de Manila University,Ateneo de Manila University,local,2016
90,Paolo Gonzalez,Ella Mara Melanie Perez,Ateneo de Manila University,Ateneo de Manila University,local,2016
91,Glen Charles Lopez,Jun Rangie C. Obispo,Ateneo de Manila University,Ateneo de Manila University,local,2016
91,Glen Charles Lopez,Mark Joseph Ronquillo,Ateneo de Manila University,Ateneo de Manila University,local,2016
91,Jun Rangie C. Obispo,Mark Joseph Ronquillo,Ateneo de Manila University,Ateneo de Manila University,local,2016
92,Lemuel Clark P. Velasco,Prinz Nikko C. Palahang,MSU - Iligan Institute of Technology,WebForest IT Consultancy,local,2016
92,Lemuel Clark P. Velasco,Christelle R. Villezas,MSU - Iligan Institute of Technology,"Advanced World Solutions, Inc.",local,2016
92,Lemuel Clark P. Velasco,Jerald Aldin A. Dagaang,MSU - Iligan Institute of Technology,Convergys Corporation,local,2016
92,Prinz Nikko C. Palahang,Christelle R. Villezas,WebForest IT Consultancy,"Advanced World Solutions, Inc.",local,2016
92,Prinz Nikko C. Palahang,Jerald Aldin A. Dagaang,WebForest IT Consultancy,Convergys Corporation,local,2016
92,Christelle R. Villezas,Jerald Aldin A. Dagaang,"Advanced World Solutions, Inc.",Convergys Corporation,local,2016
93,Larry Vea,Ma. Mercedes T. Rodrigo,Mapua University,Ateneo de Manila University,local,2016
94,Isabel M. Constantino,Pia Melissa M. Encarnacion,Ateneo de Manila University,Ateneo de Manila University,local,2016
94,Isabel M. Constantino,Chiara Veronica D. Señires,Ateneo de Manila University,Ateneo de Manila University,local,2016
94,Isabel M. Constantino,Andrei D. Coronel,Ateneo de Manila University,Ateneo de Manila University,local,2016
94,Pia Melissa M. Encarnacion,Chiara Veronica D. Señires,Ateneo de Manila University,Ateneo de Manila University,local,2016
94,Pia Melissa M. Encarnacion,Andrei D. Coronel,Ateneo de Manila University,Ateneo de Manila University,local,2016
94,Chiara Veronica D. Señires,Andrei D. Coronel,Ateneo de Manila University,Ateneo de Manila University,local,2016
95,Nathalie Rose Lim-Cheng,Emmanuel Asuncion Jr.,De La Salle University,De La Salle University,local,2016
95,Nathalie Rose Lim-Cheng,Aaron Jan Baldomar,De La Salle University,De La Salle University,local,2016
95,Nathalie Rose Lim-Cheng,William James Custodio,De La Salle University,De La Salle University,local,2016
95,Nathalie Rose Lim-Cheng,Yun Sup Lee,De La Salle University,De La Salle University,local,2016
95,Emmanuel Asuncion Jr.,Aaron Jan Baldomar,De La Salle University,De La Salle University,local,2016
95,Emmanuel Asuncion Jr.,William James Custodio,De La Salle University,De La Salle University,local,2016
95,Emmanuel Asuncion Jr.,Yun Sup Lee,De La Salle University,De La Salle University,local,2016
95,Aaron Jan Baldomar,William James Custodio,De La Salle University,De La Salle University,local,2016
95,Aaron Jan Baldomar,Yun Sup Lee,De La Salle University,De La Salle University,local,2016
95,William James Custodio,Yun Sup Lee,De La Salle University,De La Salle University,local,2016
97,Ricardo Q. Camungao,Bobby D. Gerardo,Technological Institute of the Philippines,Western Visayas State University,local,2016
97,Ricardo Q. Camungao,Bartolome T. Tanguilig III,Technological Institute of the Philippines,Technological Institute of the Philippines,local,2016
