Source,Target,Type,Id,Label,timeset,Weight
Shyr Yi Maria Veronica Liang,Charles Janoah G. Policarpio,Undirected,12424,,,1
Ma. Mercedes T. Rodrigo,Jose Isidro Beraquit,Undirected,12425,,,2
Reagan L. Galvez,Michael Bagui Ples,Undirected,12426,,,1
Ivan Henderson V. Gue,Charles B. Felix,Undirected,12427,,,2
Ruji P. Medina,Gerald T. Cayabyab,Undirected,12428,,,1
Rafael Abbeloos,Pierre Larmande,Undirected,12429,,,1
Renann G. Baldovino,Hisami Takeishi,Undirected,12430,,,2
Laurence A. Gan Lim,Gerard Ely U. Faelden,Undirected,12431,,,1
Romeo Jorda,Edgar Galido,Undirected,12432,,,1
Jan Erik Backlund,Chaitanya Sarma,Undirected,12433,,,1
Joy N. Carpio,Joseph C. Nalunat,Undirected,12434,,,1
Reincess E. Valbuena,Lemmuel L. Tayo,Undirected,12435,,,2
Richelle Ann B. Juayong,Henry N. Adorna,Undirected,12436,,,11
Meo Vincent C. Caya,Eliza Marie C. Rabino,Undirected,12437,,,1
Michelle Nicole B. De Guzman,Edward A. Fernandez,Undirected,12438,,,1
John Robert Mendoza,Alexis Dereeper,Undirected,12439,,,1
Toni Jan Keith Monserrat,Akihiro Matsufuji,Undirected,12440,,,1
Rafael Mari De La Costa,Marc Driz Rosales,Undirected,12441,,,1
Samuel Gavinio,Gerard Hermoso,Undirected,12442,,,1
Ma. Mercedes T. Rodrigo,Anton Gabriel Yap,Undirected,12443,,,1
Rafael Abbeloos,Paul D. Shaw,Undirected,12444,,,1
Reynold A. Delizo,Ester Dhenise G. Vinarao,Undirected,12445,,,1
Mark Joshua Lvelasco,Erica D. Vizcarra,Undirected,12446,,,1
Ruy Josel Verano,Adrian Tobias,Undirected,12447,,,1
Jose B. Lazaro,Jann Pauline P. Deriquito,Undirected,12448,,,1
Jeremias Coquia,Gerard Francesco Apolinario,Undirected,12449,,,1
Mary Jane C. Samonte,Eugene Paolo E. Signo,Undirected,12450,,,1
Crizel Aile N. Hilario,Boyd Lemuel E. Rulona,Undirected,12451,,,1
Evangelia Papoutsoglou,David A. Lyon,Undirected,12452,,,1
Ma. Mercedes T. Rodrigo,Divine kia T. Tan,Undirected,12453,,,1
Madeleine Richel B. Cabigas,Kim Gayle C. Auson,Undirected,12454,,,1
Jose Martin Z. Maningo,Jomar Kenneth Jolo,Undirected,12455,,,1
Joshua Christopher C Lu,Ian Langley L Lim,Undirected,12456,,,1
Juan Miguel C. Roman,David Jonathan L. Relacion,Undirected,12457,,,1
Kaye Louize E. Gardon,Froilan E. De Guzman,Undirected,12458,,,1
Zhengjie Liu,Shio Miyafuji,Undirected,12459,,,1
Vanessa Mae Valencia,John Paulo Ratilla,Undirected,12460,,,1
Wilfredo L. Barraquio,Virginia L. Barraquio,Undirected,12461,,,1
John Mark V. Cipriano,James Darryl D. Bungay,Undirected,12462,,,1
Kevin C. Henson,Benjamin Ryan B. Mendoza,Undirected,12463,,,1
Gems Cuevas,Darwin Magat,Undirected,12464,,,1
Tomas Horvath,Julius P. Esclamado,Undirected,12465,,,1
Siward Enoch Padua,Jeneson Gualvez,Undirected,12466,,,1
Elmer P. Dadios,De La Salle,Undirected,12467,,,1
Regine Anne G. Faelga,Matthew V. Malabanan,Undirected,12468,,,1
Vileser T. Naculangga,John Eddie D. Macias,Undirected,12469,,,3
Jennifer P. Alinsunod,Heronafine C. De Guzman,Undirected,12470,,,1
Jayson Raymund D. Bermudez,Amiel Ross H. Encina,Undirected,12471,,,1
Verdad C. Agulto,Allan Christopher C. Yago,Undirected,12472,,,1
Khristen Anne Mendoza Rafols,Chris Vincent Jagunap Densing,Undirected,12473,,,1
Elmer P. Dadios,Aaron Don M. Africa,Undirected,12474,,,1
Alexander C. Abad,Albert R. Ponce,Undirected,12475,,,1
Mark Vincent Galorport Jamago,Jessica Joy Bahayanan Gonzales,Undirected,12476,,,1
Viana C. Calaminos,Sebastian Raubach,Undirected,12477,,,1
Zyrel Renzo Sanchez,Sam Jason Vasquez,Undirected,12478,,,1
Neil Irwin Bernardo,Irvin Van Bolo,Undirected,12479,,,1
Macario O. Cordel II,John Adriel Benolirao,Undirected,12480,,,1
Nicolas Beaume,Gaetan Droc,Undirected,12481,,,1
Melvin A. Ballera,Kirk Alvin S. Awat,Undirected,12482,,,1
Omar E. Benites-Alfaro,Naymesh Mistry,Undirected,12483,,,1
Robby B. Manrique,Nelson Buntimil Arboleda,Undirected,12484,,,1
Shih Lun Chen,Jocelyn Flores Villaverde,Undirected,12485,,,1
David A. Lyon,Cyril Pommier,Undirected,12486,,,1
Nestine Hope S. Hernandez,Denise Alyssa A. Francisco,Undirected,12487,,,1
David S. Marshall,Dave Matthews,Undirected,12488,,,1
Jose Louie Mark Z. Ano,John Arthur P. Hernan,Undirected,12489,,,1
Mathieu Rouard,Marie AngÃ©lique Laporte,Undirected,12490,,,1
Philip Caceres,Monica Moreno,Undirected,12491,,,1
Nestine Hope S. Hernandez,Dionne Peter P. Cailipan,Undirected,12492,,,1
Nathalie Rose Lim-Cheng,Andrew Laron,Undirected,12493,,,1
John Aries Hernandez,Dianne Marie Ramos,Undirected,12494,,,1
Rhen Anjerome R. Bedruz,Renann G. Baldovino,Undirected,12495,,,3
Nilo M. Arago,Gessel S. Natabio,Undirected,12496,,,1
Nahuel Soldevilla,David S. Lebauer,Undirected,12497,,,1
Lian Huijie,Huang Liumei,Undirected,12498,,,1
Romelio P. Tavas,Rodolfo A. Aranzanso,Undirected,12499,,,1
Wen Yaw Chung,Brian Jacob S. Sanchez,Undirected,12500,,,1
William Angelico Ching,Jesus M. Martinez,Undirected,12501,,,1
Rangel Daroya,Prospero C. Naval Jr.,Undirected,12502,,,1
Mark Sueden Lyle Y. Magtalas,Ariel C. Blanco,Undirected,12503,,,1
P. Mallari Jose Emmanuel,C. Paglinawan Charmaine,Undirected,12504,,,1
Jay Robert B. Del Rosario,Christian S. Falcon,Undirected,12505,,,1
Keneth Sedilla,Aida Sabrina Semon,Undirected,12506,,,1
Marilou N. Jamis,Jayson Raymund D. Bermudez,Undirected,12507,,,1
Hilary Martinez,Camille Crittenden,Undirected,12508,,,1
Narene M. Nagares,Ariel Sison,Undirected,12509,,,1
Rovick P. Tarife,Rogelio F. Bersano,Undirected,12510,,,1
Jazmin C. Tangsoc,Alma Maria Jennifer A. Gutierrez,Undirected,12511,,,1
Ma Luisa D. Enriquez,Julien L. Carandang,Undirected,12512,,,1
John Matthew B. Villaflores,Henry N. Adorna,Undirected,12513,,,2
Larry Vea,Joseph M. De Guia,Undirected,12514,,,1
Kristian July R. Yap,Cherry Lyn V. Chao,Undirected,12515,,,1
Mathieu Rouard,Guilhem SempÃ©rÃ©,Undirected,12516,,,1
Qi Sun,Clay Birkett,Undirected,12517,,,1
Charmaine C. Paglinawan,Celina Nadine V. Catindig,Undirected,12518,,,2
Reuben Donado,Edwin J. Calilung,Undirected,12519,,,1
Nilo M. Arago,Francis Ishmael D. Ong,Undirected,12520,,,1
K. Loriaga,Cesar A. Llorente,Undirected,12521,,,1
Sebastian Raubach,Martin Basterrechea Salido,Undirected,12522,,,1
Froilan E. De Guzman,Drake Raphael Marcelo,Undirected,12523,,,1
Rosula Reyes,Angio Gabriel D. Santos,Undirected,12524,,,1
Marc Driz Rosales,Darvy P. Ong,Undirected,12525,,,1
Ravi D. Militar,Eloisa Anne B. Gervasio,Undirected,12526,,,1
Mahmood Shafiee,Karl Ezra S. Pilario,Undirected,12527,,,4
Renehl John C. Alejandro,Franz Nichol P. Cadao,Undirected,12528,,,1
Sarah Joy A Acepcion,Edwin R. Abucay,Undirected,12529,,,1
Ryan Rhay P. Vicerra,Jennifer C. Dela Cruz,Undirected,12530,,,1
Kervin John C Jocson,Bernard Raymond D. Pelayo,Undirected,12531,,,1
Michelle T. Sosing,Derell S. Arellano,Undirected,12532,,,1
Daniel James P. Villamil,Christian Earl J. Buna,Undirected,12533,,,1
Mary Jane C. Samonte,Eric B. Blancaflor,Undirected,12534,,,2
Viana C. Calaminos,Matthias Lange,Undirected,12535,,,1
Yoshifumi Kitamura,Kyoungwon Seo,Undirected,12536,,,1
M. J.Q. Germentil,D. F.M. Burgos,Undirected,12537,,,1
Maria Aurielle Tobias,Larry Vea,Undirected,12538,,,1
Naymesh Mistry,Jan Erik Backlund,Undirected,12539,,,1
Richelle Ann B. Juayong,Nestine Hope S. Hernandez,Undirected,12540,,,6
Vivien Hora,Gilfred Allen Madrigal,Undirected,12541,,,1
J. L. Aves,Ariel C. Blanco,Undirected,12542,,,1
Joven A. Tolentino,Bobby D. Gerardo,Undirected,12543,,,2
Muhaimin Rex C. Lagurin,John Patrick D. Mercado,Undirected,12544,,,1
Reynold A. Delizo,Edward A. Fernandez,Undirected,12545,,,1
Sonam,Markkelvin See,Undirected,12546,,,1
Renann G. Baldovino,Bernard Chi,Undirected,12547,,,1
Shawn Michael F. Fabrigar,Caius G.De Guzman,Undirected,12548,,,1
Maria Jeseca C. Baculo,Conrado Ruiz,Undirected,12549,,,3
Jiah M. Piloton,Elmer B. Dollera,Undirected,12550,,,1
Eliseo D. Francisco,Edward N. Cruz,Undirected,12551,,,1
Sarah Alma P. Bentir,Alexis L. Carreos,Undirected,12552,,,1
Von Louie R. Manguiam,Kowit Piyamongkala,Undirected,12553,,,2
Lhumen A. Tejano,Honey Lyn R. Gomez,Undirected,12554,,,1
Jessie R. Balbin,Issac Victor Llapitan,Undirected,12555,,,1
Marc Driz Rosales,Gienel Francheska Delos Santos Manarang,Undirected,12556,,,1
John Marcius M. Lopez,Boyd Lemuel E. Rulona,Undirected,12557,,,1
Patrick KÃ¶nig,Martin Basterrechea Salido,Undirected,12558,,,1
Miguel Bacaoco,Karl Cedric Gonzales,Undirected,12559,,,1
Henry N. Adorna,Ephraim D. Mendoza,Undirected,12560,,,2
Jerelyn Co,Carlos Oppus,Undirected,12561,,,1
Bryan D.Dela Cruz,Amiel Ross H. Encina,Undirected,12562,,,1
Maricor N. Soriano,Laurice Janette Dagum,Undirected,12563,,,1
Jesse Daniel A. Santos,Gerard Ely U. Faelden,Undirected,12564,,,1
Mukti Fajar,Dyah Mutiarin,Undirected,12565,,,1
Maikel Verouden,Clay Birkett,Undirected,12566,,,1
Paul D. Shaw,Maikel Verouden,Undirected,12567,,,1
Nilo T. Bugtai,Annamitz A. Rapliza,Undirected,12568,,,1
Gabriela L. Santos,Christopher T. Que,Undirected,12569,,,1
Robby B. Manrique,Nelson B. Arboleda,Undirected,12570,,,1
John Nicholas B. Moreno,Allen Rafael Tatsuya Koizumi,Undirected,12571,,,1
Maria Antonette C. Roque,Carlo Noel E. Ochotorena,Undirected,12572,,,1
Ruey An Doong,Melanie Y. David,Undirected,12573,,,1
Ivan Joseph Valdez,Alyssa Jean A. Portus,Undirected,12574,,,1
Kelly Robbins,Guilhem SempÃ©rÃ©,Undirected,12575,,,1
Jerome IbaÃ±ez,Briane Paul V. Samson,Undirected,12576,,,1
Jessica Velasco,Benjamin Molina,Undirected,12577,,,1
Jean Malolos,Henry N. Adorna,Undirected,12578,,,1
Yves Lean Krishner Macayana,Marc Driz Rosales,Undirected,12579,,,1
Rommel Monsayac,Anastacia Alvarez,Undirected,12580,,,1
Jessica Velasco,Hannah Mhel MuaÃ±a,Undirected,12581,,,1
Stephanie L. Carag,Dan Emanuel M. Jacinto,Undirected,12582,,,1
Noelle Beatrix Galila Cabigao,John Richard E. Hizon,Undirected,12583,,,1
Sebastian Raubach,Omar E. Benites-Alfaro,Undirected,12584,,,1
Kyle Martin S. Ilagan,I. C. Valenzuela,Undirected,12585,,,1
Nestine Hope S. Hernandez,Neil Jonathan A. Joaquin,Undirected,12586,,,1
Shaddi Hasan,Matthew Johnson,Undirected,12587,,,1
Jonrey Ranada,Armil Monsura,Undirected,12588,,,1
Kei O. Shirabe,D. L. Jaime Caro,Undirected,12589,,,1
Hannah Leah Toledo Rebosura,Charlie Cablinda Yabes,Undirected,12590,,,1
Jollene G. Empinado,Eloisa Marie N. Calico,Undirected,12591,,,1
Ma. Regina Estuar,Adrian Cordero,Undirected,12592,,,1
Neil Jonathan A. Joaquin,Henry N. Adorna,Undirected,12593,,,1
Ricardo H. RamÃ­rez-GonzÃ¡lez,David S. Marshall,Undirected,12594,,,1
Ruji P. Medina,Rey M. de Leon,Undirected,12595,,,1
Rhen Anjerome R. Bedruz,De La Salle,Undirected,12596,,,1
Jonathan Lee,Hilary Martinez,Undirected,12597,,,1
Katherine Theresse Tungul,Angelyn Natividad,Undirected,12598,,,1
John Philips Nufable,Jo Rupert Copiaco,Undirected,12599,,,1
Regine Anne G. Faelga,Nathaniel C. Bantayan,Undirected,12600,,,2
Elmer Maravillas,Chris Jordan G. Aliac,Undirected,12601,,,1
Roel C. Traballo,Paulino H. Gatpandan,Undirected,12602,,,1
N. Zhang,A. Bogom,Undirected,12603,,,1
Leonard Bryan B. Paet,Adrian C. Salces,Undirected,12604,,,1
Sandra Margarita L. Fernando,Leila Yasmin C. Young,Undirected,12605,,,1
Elaine Jhon Panganiban,Beatrismariell Choo,Undirected,12606,,,1
Guillaume Bauchet,Chaitanya Sarma,Undirected,12607,,,1
Viana C. Calaminos,Guillaume Bauchet,Undirected,12608,,,1
Juan Carlos A. Solomon,Juan Aurel D. De La Cruz,Undirected,12609,,,1
Jumelyn L. Torres,Jocelyn Flores Villaverde,Undirected,12610,,,1
Leonardo Valiente,Abegail Salapantan,Undirected,12611,,,1
Mary Jane C. Samonte,Carl Matthew E. Aurelio,Undirected,12612,,,1
Akihiro Matsufuji,Adi Tedjasaputra,Undirected,12613,,,1
Marilou N. Jamis,Amiel Ross H. Encina,Undirected,12614,,,1
Ryan Jeffrey P. Curbano,Engr Ma Elena De Chavez,Undirected,12615,,,1
Arvin H. Fernando,Archie B. Maglaya,Undirected,12616,,,3
Ruji P. Medina,Benedict A. Rabut,Undirected,12617,,,1
Micah Antoinette B. Antonio,Jose Martin Z. Maningo,Undirected,12618,,,1
Omar E. Benites-Alfaro,Iain Milne,Undirected,12619,,,1
John Robert Mendoza,Isabel Montes,Undirected,12620,,,1
Larry Vea,Albert Magsino,Undirected,12621,,,1
Jose B. Lazaro,Jocelyn Flores Villaverde,Undirected,12622,,,1
Timothy John Lee,Rosemary R. Seva,Undirected,12623,,,1
Gay Jane P. Perez,Ellen Mae C. Leonardo,Undirected,12624,,,3
Pierre Larmande,Chaitanya Sarma,Undirected,12625,,,1
Reinhard Simon,Bruno Vasques Costa,Undirected,12626,,,1
Rogelio C. Golez,Elmer B. Dollera,Undirected,12627,,,1
Viana C. Calaminos,Jonathan Wren,Undirected,12628,,,1
Ruth Thesa B. Franquera,Ma Asuncion G. Beltran,Undirected,12629,,,1
Vince Dennison P. Magdaluyo,Lander Brent A. Mallari,Undirected,12630,,,1
John Mark V. Cipriano,Cheryl Mari M. Isip,Undirected,12631,,,1
Neil P. Balba,Favis Joseph C. Balinado,Undirected,12632,,,1
Maria Antonette C. Roque,Karlo Almario N. Garcia,Undirected,12633,,,1
Marc Immanuel G. Isip,Maebelle Aralar,Undirected,12634,,,1
P. Castoldi,N. Zhang,Undirected,12635,,,1
Nino Rigo Emil G. Lim,Alvin B. Culaba,Undirected,12636,,,2
Robertneil Leong,Ann Franchesca B. Laguna,Undirected,12637,,,1
Arthur Lanz L. Imperial,Argel A. Bandala,Undirected,12638,,,1
M. Sorel,M. Scaffardi,Undirected,12639,,,1
Nilo T. Bugtai,Joshua Manalili,Undirected,12640,,,1
Renann G. Baldovino,Colin Velasco,Undirected,12641,,,1
Steven Matthew Cheng,Mar Francis De Guzman,Undirected,12642,,,1
E. E. Chua,E. A. Matuto,Undirected,12643,,,1
Lovely Mae F. Lawas,Joachim Kopka,Undirected,12644,,,2
Michael T. Garcia,Michael Jason Y. Benedicto,Undirected,12645,,,1
Nathaniel T. Sayson,Lloyd Vincent R. Asuncion,Undirected,12646,,,1
Mark Aldrine Ribo,Gerino Mappatao,Undirected,12647,,,2
Karl Joseph Centillo,Jian Michael Wu,Undirected,12648,,,1
Geromin S. Nepomuceno,Gerald P. Arada,Undirected,12649,,,1
Oswald L. Sapang,Esteen Valdez,Undirected,12650,,,1
Mervinjohn M. Yatco,Kristine Nicole T. Francisco,Undirected,12651,,,1
Marc Derik Lopez,Justine Luis Lopez,Undirected,12652,,,1
Ryan Albert Antonio,Robert Adrian Pajado,Undirected,12653,,,1
Sean Wyndell Que,Sean Herbie Chua,Undirected,12654,,,1
Sebastian Raubach,Philip Glaser,Undirected,12655,,,1
D. Solpico,D. Lagazo,Undirected,12656,,,1
Sherryl M. Gevana,Ellen Mhae M. Valencia,Undirected,12657,,,1
Ericluis TaÃ±ada,Edgardo G. Macatulad,Undirected,12658,,,1
Star Yanxin Gao,Qi Sun,Undirected,12659,,,1
Philip Caceres,Michelle P. Banawan,Undirected,12660,,,1
Jose Lorenzo L. Tesorero,Joel C. De Goma,Undirected,12661,,,1
Emmanuel P. Beltran,Carlo Antonio A. Saguisag,Undirected,12662,,,1
Michael L. Narisma,I. C. Valenzuela,Undirected,12663,,,1
Dalisay Dg Fernandez,Andres Philip Mayol,Undirected,12664,,,1
Rm Layes,P. O. Monana,Undirected,12665,,,1
Nelson Buntimil Arboleda,Jose Bienvenido Manuel M. Biona,Undirected,12666,,,1
Anthony Montecillo,Alexander De Los Reyes,Undirected,12667,,,1
Rodolfo A. Aranzanso,Josen Daniel O De Leon,Undirected,12668,,,1
Venusmar C. Quevedo,Marivic P. Esteban,Undirected,12669,,,1
Jesse Daniel A. Santos,Argel A. Bandala,Undirected,12670,,,1
Rezalina Jessica P. Garcia,Mead Margaret S. Mitra,Undirected,12671,,,1
Jonathan Apuang,August C. Thio-ac,Undirected,12672,,,1
Marilou N. Jamis,Bradford Thomas Lati,Undirected,12673,,,1
Raphael A. Guerrero,Johannes F. AÃ±onuevo,Undirected,12674,,,1
Maria Theresa Perez,Kurtis Heimerl,Undirected,12675,,,1
Xi Zhu,Olga Joy L. Gerasta,Undirected,12676,,,1
Loureal Camille V. Inocencio,Jara Kaye S. Villanueva,Undirected,12677,,,1
Zhikang Li,Jose Hernandez,Undirected,12678,,,1
Renann G. Baldovino,Francis Carl L. Belista,Undirected,12679,,,1
Neil Stephen Lopez,Monorom Rith,Undirected,12680,,,3
Nickolai Alexandrov,John Robert Mendoza,Undirected,12681,,,1
Vince Carl Cadag,Keenmer Jon Serrano,Undirected,12682,,,1
Josephine M. de la Cuesta,Cecilia B. LeaÃ±o,Undirected,12683,,,1
Merl James P. MacAwile,Alejandro H. Ballado,Undirected,12684,,,2
Michael Karl M. Calunsag,Christine Joyce D. Beltran,Undirected,12685,,,1
Khristie Joy L. Katigbak,Francis A. Malabanan,Undirected,12686,,,1
Ryan Rhay P. Vicerra,Aldrin G. Chua,Undirected,12687,,,1
J. C. Apduhan,Alexa Ray R. Fernando,Undirected,12688,,,1
Qi Sun,Jeremy D. Edwards,Undirected,12689,,,1
Katherine Joy C Manabat,Jaime D.L. Caro,Undirected,12690,,,1
Xavier Jeaspher Eser,Proceso Fernandez Jr.,Undirected,12691,,,1
Justin Marie T. Cuizon,Eula Margareth Y. Jabilles,Undirected,12692,,,1
Jessie R. Balbin,Janette C. Fausto,Undirected,12693,,,1
J. L. Aves,Geozza D. Tan,Undirected,12694,,,1
Sebastian Raubach,Nahuel Soldevilla,Undirected,12695,,,1
Neil Kenneth T. Mendoza,Chelsea Andrea S. Morales,Undirected,12696,,,1
Romeo Teruel,Jose Santos R. Carandang VI,Undirected,12697,,,1
Leslyn Bonachita Reazol,Jay Harold Reazol,Undirected,12698,,,1
Rico Jossel Maestro,Anastacia Alvarez,Undirected,12699,,,4
Teresita S. Mijares,Rosemarievic A. Bustamante,Undirected,12700,,,1
Daniel Marc G. Dela Torre,Crystal Grace P. Dimalanta,Undirected,12701,,,2
Paul D. Shaw,Pascal Neveu,Undirected,12702,,,1
Mohamed Mohamed Tolba Said,Giovana Del Gaudio,Undirected,12703,,,1
Shearyl Arenas,Elmer P. Dadios,Undirected,12704,,,2
Rayn Louise Torrejos,Keenan Dave Rivo,Undirected,12705,,,1
Karl Cedric Gonzales,Hideaki Kitahara,Undirected,12706,,,1
Jayantha Katupitya,Edwin Sybingco,Undirected,12707,,,1
Wilfredo Y. Licuanan,Kristina Cordero-Bailey,Undirected,12708,,,1
Jeremy Christian B. Reccion,Jay Robert B. Del Rosario,Undirected,12709,,,1
Ruth P. SerquiÃ±a,Mohammad Shahin A.Abdul Zamad,Undirected,12710,,,1
Sean Michael Amador,Roselle S. Basa,Undirected,12711,,,1
Xiorence J. Cai,Ellouise F. Mendoza,Undirected,12712,,,1
John Mark G. Payawal,Ivan Jonathan E. Merginio,Undirected,12713,,,1
Lemuel Clark P. Velasco,Daisy Lou L. Polestico,Undirected,12714,,,1
Rico Jossel Mindoro Maestro,Chris Vincent Jagunap Densing,Undirected,12715,,,3
Trevor Rife,David S. Lebauer,Undirected,12716,,,1
Marl S. Magano,Maria Antonette C. Roque,Undirected,12717,,,1
Rommel M. Anacan,Gliceria Joy G. Repuyan,Undirected,12718,,,1
Neil Stephen Lopez,Luigi Andrew B. Mercado,Undirected,12719,,,2
Patrick KÃ¶nig,Guillaume Bauchet,Undirected,12720,,,1
Ronaldo B. Saludes,Nathaniel C. Bantayan,Undirected,12721,,,1
Gundelina S. Chua,Audrey Gayle Alexis Y. Chua-Unsu,Undirected,12722,,,1
Philip Glaser,Gordon Stephen,Undirected,12723,,,1
Vincent I. Nworgu,Ramon G. Garcia,Undirected,12724,,,1
Nelson Buntimil Arboleda,Jennifer Corpuz,Undirected,12725,,,1
Bruno Vasques Costa,Abhishek Rathore,Undirected,12726,,,1
Yashmine Erika Saito,Karl Angelo Doria,Undirected,12727,,,1
Lorena R. Rabago,Ernesto C. Boydon,Undirected,12728,,,1
Josephine M. de la Cuesta,Hazel A. Trapero,Undirected,12729,,,1
Mima Maiden B. Tejada,Joel P. Ilao,Undirected,12730,,,1
Rafael Abbeloos,Jeremy D. Edwards,Undirected,12731,,,1
Glenn S. Gloria,Gilbert B. Hollman,Undirected,12732,,,1
Jimwell L. Soliman,Andres Philip Mayol,Undirected,12733,,,1
Star Yanxin Gao,Abhishek Rathore,Undirected,12734,,,1
Nelson B. Arboleda,Alvin B. Culaba,Undirected,12735,,,2
P. Castoldi,A. Bogom,Undirected,12736,,,1
Melbert Neil G. Teodoro,Lejan Alfred C. Enriquez,Undirected,12737,,,1
Jan Erik Backlund,Cyril Pommier,Undirected,12738,,,1
Jasper Paulo V. Mitra,Bryan S. Monton,Undirected,12739,,,1
Victoria May Paguio Mendoza,Jayrah Bena E. RiÃ±on,Undirected,12740,,,1
Maikel Verouden,Guillaume Bauchet,Undirected,12741,,,1
Kenneth V. Balmes,Argel A. Bandala,Undirected,12742,,,1
Steven A. Tobilla,Kristel Anne D. Jazmin,Undirected,12743,,,1
Rigel Kent L. Zabate,Charity L. Monteclaro,Undirected,12744,,,1
Troy Cedric S. Tagulao,Raphael Anton D. Manabat,Undirected,12745,,,1
Puthick Hok,Kelly Robbins,Undirected,12746,,,1
Joel S. Marciano,Janette Salvatus,Undirected,12747,,,1
David S. Marshall,Cyril Pommier,Undirected,12748,,,1
Ma. Regina Estuar,Enrico Sison,Undirected,12749,,,1
Victoriano Realino,Alfredo Mahar Francisco Amante Lagmay,Undirected,12750,,,1
Naymesh Mistry,Ivan Perez-Masias,Undirected,12751,,,1
Roan Duval A. Dangcal,Danilo C. Adlaon,Undirected,12752,,,1
Eileen L. PeÃ±aflor,Cesar L. Villanoy,Undirected,12753,,,1
Melvin K. Cabatuan,Dan Emanuel M. Jacinto,Undirected,12754,,,1
G. L. Crisostomo,E. R. Resuma,Undirected,12755,,,1
Vrian Jay V. Ylaya,Aileen B. Caberos,Undirected,12756,,,4
Robert G. De Luna,Elmer P.Dadios Gokongwei,Undirected,12757,,,1
Kyoungwon Seo,Ellen Yi Luen Do,Undirected,12758,,,1
Rosauro E. Manuel,Annaliza E. Catacutan-Bangit,Undirected,12759,,,2
John Kenneth C. Asis,Alejandro H. Ballado,Undirected,12760,,,1
V. Toccafondo,N. Zhang,Undirected,12761,,,1
Rosula Reyes,Alex M. Retona,Undirected,12762,,,1
Red M. Castilla,Edgar A. Vallar,Undirected,12763,,,5
Jericho S. Guanzon,Christopher N. Caberte,Undirected,12764,,,1
Jonathan D.L. Casano,Ingrid Yvonne Herras,Undirected,12765,,,1
John Carlo V. Puno,Ira Valenzuela,Undirected,12766,,,1
Jhoirene B. Clemente,Geoffrey A. Solano,Undirected,12767,,,1
Nino Rigo Emil G. Lim,John Patrick D. Mercado,Undirected,12768,,,2
Charl Amaba,Angie M. Ceniza,Undirected,12769,,,1
Ricco Laxamana,Maritoni Escalona,Undirected,12770,,,1
Rojimar A. Supetran,Ma Erica Lyn B. Fontamillas,Undirected,12771,,,1
Ira Valenzuela,Ezekiel Karl A. Cotoco,Undirected,12772,,,1
Evangelia Papoutsoglou,David S. Lebauer,Undirected,12773,,,1
Robert Keith C. Chan,Joshua Samuel P. Siy,Undirected,12774,,,1
Ronnie Concepcion,Elmer P. Dadios,Undirected,12775,,,1
John Louie Fabila,Charmaine A. Cruz,Undirected,12776,,,1
Jonathan M. Caballero,Alvin Jason A. Virata,Undirected,12777,,,1
Robert Kerwin C. Billones,Nilo T. Bugtai,Undirected,12778,,,1
Ligaya Leah Lara-Figueroa,Charles Kevin Verdad,Undirected,12779,,,1
Paul Alexis D. Hernando,Lendl Nikolo D.L. Abcede,Undirected,12780,,,1
Kathleen Mae Ricafranca,Karl Angelo Doria,Undirected,12781,,,1
Roderick Yap,Maxilyn C. Tan,Undirected,12782,,,1
Engr Ma Elena De Chavez,Arlene D. Castor,Undirected,12783,,,1
Jessica Velasco,Francis O. Santos,Undirected,12784,,,1
Renann G. Baldovino,Jayson P. Rogelio,Undirected,12785,,,2
Gordon Stephen,Chaitanya Sarma,Undirected,12786,,,1
Lukas A. Mueller,Gordon Stephen,Undirected,12787,,,1
Ramon G. Garcia,Erika Joanna L. Ochaves,Undirected,12788,,,1
Kyle Darryl T. Aguilar,Ivan Henderson V. Gue,Undirected,12789,,,2
Shrestha Mohanty,Hilary Martinez,Undirected,12790,,,1
John Jeric R. Mamaril,Gessel S. Natabio,Undirected,12791,,,1
